,game_id,season,date,away_team,away_score,home_team,home_score,result,away_elo_i,away_elo_n,home_elo_i,home_elo_n,elo_pred,away_back_to_back,home_back_to_back,a_eFGp,a_FTr,a_ORBp,a_TOVp,h_eFGp,h_FTr,h_ORBp,h_TOVp,elo_diff,favorite_is_home,is_upset,away_streak,away_last_5_win_pct,away_last_10_win_pct,away_last_15_win_pct,home_streak,home_last_5_win_pct,home_last_10_win_pct,home_last_15_win_pct,away_vs_home_win_pct,a_eFGp_10,h_eFGp_10,a_TOVp_10,h_TOVp_10,a_ORBp_10,h_ORBp_10,a_FTr_10,h_FTr_10,eFGp_diff,eFGp_roll_diff,FTr_diff,FTr_roll_diff,ORBp_diff,ORBp_roll_diff,TOVp_diff,TOVp_roll_diff,elo_diff_back_to_back,streak_vs_opp_streak,momentum_factor
26,181910200026,1819,2018-10-20,BRK,112,IND,132,1,1431.9288226192102,1425.3814171812971,1538.9476434537285,1545.4950488916415,1,False,False,0.5480427046263345,0.1767497034400949,0.1633,0.1421083714749741,0.5240549828178694,0.143184421534937,0.2471,0.116517524235645,107.01882083451824,1,0,1,0.5,0.5,0.5,-1,0.5,0.5,0.5,0.5,0.5504103165298945,0.5203160270880361,0.1234315836364986,0.1062837963826216,0.1437,0.248,0.1793669402110199,0.1444695259593679,-0.02398772180846509,-0.030094289441858324,-0.03356528190515792,-0.03489741425165199,0.08379999999999999,0.1043,-0.025590847239329098,-0.017147787253877,0.0,-2,-0.2
27,181910200027,1819,2018-10-20,TOR,117,WAS,113,0,1646.9070017132626,1651.8288580117687,1482.9756312673635,1478.0537749688574,0,False,False,0.5379388448471122,0.1302378255945639,0.2111999999999999,0.11523306817337,0.5192982456140351,0.1801169590643274,0.2197999999999999,0.1362821497823144,-163.93137044589912,0,0,1,1.0,1.0,1.0,-1,0.0,0.0,0.0,0.5,0.5379388448471122,0.5139372822299652,0.11523306817337,0.1364119090343135,0.2111999999999999,0.2314999999999999,0.1302378255945639,0.164924506387921,-0.018640599233077038,-0.024001562617147032,0.0498791334697635,0.0346866807933571,0.008600000000000024,0.020300000000000012,0.021049081608944392,0.021178840860943488,-0.0,-2,-1.2
28,181910200028,1819,2018-10-20,BOS,103,NYK,101,0,1568.041181075569,1571.9899759319765,1415.982946339175,1412.0341514827676,0,True,False,0.4982778415614237,0.1756601607347876,0.2375,0.1280793546980597,0.5118534482758621,0.1454741379310344,0.2085,0.1053232889428398,-152.05823473639407,0,0,-1,0.5,0.5,0.5,-1,0.5,0.5,0.5,0.5,0.5017462165308497,0.5158991228070176,0.1276822457378013,0.1125226860254083,0.2289999999999999,0.2101,0.1862630966239813,0.1293859649122807,0.013575606714438415,0.014152906276167831,-0.03018602280375321,-0.05687713171170061,-0.028999999999999998,-0.01889999999999989,-0.022756065755219906,-0.015159559712392995,-152.05823473639407,0,0.0
29,181910200029,1819,2018-10-20,ORL,115,PHI,116,1,1361.9049456849132,1361.1571762172464,1610.8042841427546,1611.5520536104214,1,False,False,0.4558165548098433,0.1532438478747203,0.2025,0.1099640117779635,0.5471596998928189,0.1511254019292604,0.2136,0.1155597261321377,248.8993384578414,1,0,-1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.4558165548098433,0.5437100213219617,0.1099640117779635,0.1144244105409153,0.2025,0.2172,0.1532438478747203,0.1417910447761194,0.09134314508297559,0.08789346651211838,-0.0021184459454599014,-0.011452803098600917,0.011099999999999999,0.01469999999999999,0.0055957143541742055,0.004460398762951803,0.0,2,0.2
30,181910200030,1819,2018-10-20,DET,118,CHI,116,0,1494.5411854756348,1498.8026151383167,1361.5196761618888,1357.258246499207,0,False,False,0.5305084745762713,0.1774011299435028,0.2119,0.1003720210689159,0.4904921700223713,0.1387024608501118,0.1964999999999999,0.1375479199204884,-133.02150931374604,0,0,1,1.0,1.0,1.0,-1,0.0,0.0,0.0,0.5,0.5305084745762713,0.4904921700223713,0.1003720210689159,0.1375479199204884,0.2119,0.1964999999999999,0.1774011299435028,0.1387024608501118,-0.040016304553899984,-0.040016304553899984,-0.03869866909339101,-0.03869866909339101,-0.015400000000000108,-0.015400000000000108,0.03717589885157249,0.03717589885157249,-0.0,-2,-1.2
35,181910210038,1819,2018-10-21,GSW,98,DEN,100,1,1570.7725647691643,1567.7083892111104,1581.9289832223633,1584.9931587804174,1,False,True,0.5511033681765389,0.1765389082462253,0.1903999999999999,0.1384914520507741,0.521566401816118,0.2338251986379114,0.2625,0.1138952164009111,11.156418453198967,1,0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,0.5,0.5325581395348837,0.5153409090909091,0.1391243458391685,0.1114042280132615,0.2043999999999999,0.2582,0.1651162790697674,0.2306818181818181,-0.029536966360420913,-0.017217230443974607,0.05728629039168609,0.06556553911205071,0.07210000000000011,0.0538000000000001,-0.02459623564986299,-0.027720117825906998,-11.156418453198967,0,0.0
36,181910210039,1819,2018-10-21,HOU,112,LAC,115,1,1653.9183230683925,1647.3639921136878,1508.5536908990211,1515.1080218537256,0,True,False,0.5195961995249406,0.2042755344418052,0.1865,0.1200670141474311,0.4982332155477032,0.2285041224970553,0.2613999999999999,0.127925284477206,-145.36463216937136,0,1,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5257177033492824,0.5066925610708097,0.1175310888686684,0.1254429745943362,0.173,0.26225,0.1937799043062201,0.2069981531197045,-0.021362983977237404,-0.01902514227847263,0.024228588055250078,0.013218248813484379,0.07489999999999991,0.08925,0.007858270329774902,0.007911885725667797,-145.36463216937136,0,0.0
37,181910210036,1819,2018-10-21,ATL,133,CLE,111,0,1369.3845012851052,1405.223741547406,1525.4919115624234,1489.6526713001226,1,False,False,0.5142531356898518,0.1516533637400228,0.1821,0.1459438294236998,0.5323325635103927,0.2424942263279446,0.2202,0.1118770074704969,156.1074102773182,1,1,-1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.5,0.5071094647904824,0.5323325635103927,0.1373558646847628,0.1118770074704969,0.17085,0.2202,0.13537104339452677,0.2424942263279446,0.01807942782054095,0.025223098719910353,0.09084086258792179,0.10712318293341783,0.038099999999999995,0.049350000000000005,-0.03406682195320289,-0.02547885721426589,0.0,0,0.0
38,181910210037,1819,2018-10-21,SAC,131,OKC,120,0,1388.0782162924538,1411.8590720219129,1570.6638679640816,1546.8830122346228,1,False,False,0.4971461187214612,0.1415525114155251,0.2054,0.1142188544684644,0.4834801762114537,0.2411894273127753,0.2702,0.1087850339203727,182.58565167162783,1,1,-1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.5,0.4895591647331787,0.4834801762114537,0.117330911017751,0.1087850339203727,0.2049,0.2702,0.1334106728538283,0.2411894273127753,-0.013665942510007467,-0.006078988521724948,0.09963691589725018,0.107778754458947,0.0648,0.0653,-0.005433820548091703,-0.008545877097378307,0.0,0,0.0
39,181910220040,1819,2018-10-22,ORL,93,BOS,90,0,1361.1571762172464,1373.908554442513,1571.9899759319765,1559.23859770671,1,False,False,0.4741573033707865,0.1584269662921348,0.2101,0.1116274004428794,0.4925629290617848,0.1899313501144164,0.2364,0.1262854050153346,210.83279971473007,1,1,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.4558165548098433,0.5149880095923262,0.1099640117779635,0.1313370107696349,0.2025,0.2163999999999999,0.1532438478747203,0.1942446043165467,0.018405625690998295,0.05917145478248287,0.0315043838222816,0.04100075644182638,0.02629999999999999,0.013899999999999885,0.01465800457245521,0.021372998991671388,0.0,2,0.5333333333333333
40,181910220046,1819,2018-10-22,WAS,125,POR,124,0,1478.0537749688574,1485.7278865180992,1599.2617536815371,1591.5876421322953,1,False,False,0.5081490104772991,0.1932479627473806,0.2119,0.1310902337775835,0.5073446327683616,0.1853107344632768,0.2269,0.1209517276239303,121.20797871267973,1,1,-1,0.0,0.0,0.0,1,1.0,1.0,1.0,0.5,0.5081490104772991,0.49223369500946074,0.1310902337775835,0.11711892065115595,0.2119,0.238,0.1932479627473806,0.16755977018290755,-0.0008043777089374871,-0.015915315467838365,-0.007937228284103787,-0.02568819256447305,0.014999999999999986,0.026099999999999984,-0.010138506153653193,-0.013971313126427548,0.0,2,1.2
41,181910220045,1819,2018-10-22,MEM,92,UTA,84,0,1370.88355071226,1393.8317417812084,1638.2658689081677,1615.3176778392192,1,False,False,0.5175644028103045,0.1967213114754098,0.2163,0.1329545040614869,0.565947242206235,0.2182254196642685,0.2338,0.1369462805390205,267.3823181959076,1,1,1,0.5,0.5,0.5,-1,0.5,0.5,0.5,0.5,0.5210035005834306,0.5655048076923076,0.1347460129946839,0.1362197187246889,0.2271,0.2405,0.1621936989498249,0.2067307692307692,0.04838283939593058,0.04450130710887701,0.0215041081888587,0.04453707028094428,0.017500000000000016,0.013399999999999995,0.003991776477533598,0.0014737057300050205,0.0,-2,-0.2
42,181910220044,1819,2018-10-22,CHI,109,DAL,115,1,1357.258246499207,1352.7603254476155,1387.325098961756,1391.823020013347,1,False,False,0.5022421524663677,0.1513452914798206,0.1844,0.1319261213720316,0.4999999999999999,0.1423804226918798,0.2002,0.1035139789674251,30.06685246254915,1,0,-1,0.0,0.0,0.0,1,0.5,0.5,0.5,0.5,0.4870786516853932,0.4937570942111237,0.138200363779022,0.100594163658243,0.2138,0.1748,0.1359550561797752,0.1362088535754824,-0.0022421524663678305,0.006678442525730466,-0.008964868787940783,0.0002537973957071893,0.01579999999999998,-0.03899999999999998,-0.028412142404606502,-0.037606200120779004,0.0,2,0.7
43,181910220048,1819,2018-10-22,SAS,143,LAL,142,0,1557.7682667766703,1562.137348469712,1479.4154419585916,1475.04636026555,1,False,False,0.4966101694915253,0.207909604519774,0.2441,0.0945936112930219,0.5166284403669725,0.2029816513761467,0.2143999999999999,0.1347708894878706,-78.35282481807872,0,0,-1,0.5,0.5,0.5,-1,0.0,0.0,0.0,0.5,0.4948688711516533,0.5170789163722025,0.0999527496092756,0.1406810035842293,0.2575,0.2135,0.2166476624857468,0.221436984687868,0.02001827087544722,0.0222100452205492,-0.004927953143627289,0.004789322202121193,-0.029700000000000115,-0.04400000000000001,0.0401772781948487,0.04072825397495371,-0.0,0,-0.5
44,181910220042,1819,2018-10-22,NYK,113,MIL,124,1,1412.0341514827676,1407.8318477932055,1528.082433138704,1532.2847368282655,1,False,False,0.5038461538461538,0.1549450549450549,0.2063,0.1111708804016496,0.5298342541436464,0.1834254143646409,0.2299,0.1254914349901713,116.04828165593631,1,0,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1.0,1.0,1.0,0.5,0.5174102285092491,0.5229050279329609,0.1151621196971861,0.1257304763591287,0.2105,0.2238,0.1414581066376496,0.1888268156424581,0.025988100297492545,0.0054947994237117825,0.028480359419586015,0.047368709004808496,0.023599999999999982,0.013300000000000006,0.014320554588521689,0.010568356661942613,0.0,2,0.8666666666666667
45,181910220041,1819,2018-10-22,CHO,106,TOR,127,1,1523.8512347875012,1517.771147526326,1651.8288580117687,1657.9089452729438,1,False,False,0.5477855477855478,0.2237762237762237,0.2159999999999999,0.1257645398284535,0.5295790671217292,0.1558589306029578,0.2214,0.1208835488479431,127.97762322426752,1,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1.0,1.0,1.0,0.5,0.5504079254079254,0.536930310398752,0.1268656236004087,0.1176352768923589,0.2155,0.21035,0.236013986013986,0.128426079332017,-0.01820648066381858,-0.013477615009173327,-0.06791729317326589,-0.10758790668196899,0.005400000000000127,-0.005149999999999988,-0.004880990980510411,-0.0092303467080498,0.0,0,0.33333333333333337
46,181910220043,1819,2018-10-22,IND,91,MIN,101,1,1545.4950488916415,1538.219489130255,1533.970675402901,1541.2462351642876,1,False,False,0.5367647058823529,0.1481900452488687,0.2525,0.1148685903326594,0.5140134529147982,0.2331838565022421,0.2336,0.101465411967531,-11.524373488740594,0,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5302511415525114,0.4860491071428572,0.1164784375116478,0.1000036037334678,0.2521,0.2351,0.1404109589041096,0.2098214285714286,-0.022751252967554758,-0.0442020344096542,0.08499381125337341,0.06941046966731901,-0.0189,-0.016999999999999987,-0.013403178365128401,-0.01647483377818,-0.0,-2,-0.5333333333333333
47,181910220047,1819,2018-10-22,PHO,103,GSW,123,1,1344.3171420330186,1340.8160440052409,1567.7083892111104,1571.2094872388884,1,False,False,0.5291666666666666,0.1785714285714285,0.1938,0.1352202422850368,0.5410404624277456,0.1803468208092485,0.1989,0.1374877080525913,223.39124717809182,1,0,-1,0.5,0.5,0.5,-1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5275821596244131,0.5297897196261683,0.1302227640474343,0.1320422535211267,0.1956,0.1954,0.1737089201877934,0.1565420560747663,0.011873795761079053,0.002207560001755149,0.0017753922378200004,-0.01716686411302712,0.005099999999999993,-0.00020000000000000573,0.0022674657675545162,0.0018194894736923983,0.0,0,0.16666666666666663
48,181910230049,1819,2018-10-23,PHI,132,DET,133,1,1611.5520536104214,1607.318709813021,1498.8026151383167,1503.035958935717,0,False,False,0.555793991416309,0.1512875536480686,0.2237,0.1119272472892619,0.5293453724604966,0.1851015801354401,0.2256,0.101603690685413,-112.74943847210466,0,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1.0,1.0,1.0,0.5,0.5583864118895966,0.5437500000000001,0.1147065926104805,0.1001669449081803,0.2383,0.2113,0.1454352441613588,0.1738636363636363,-0.02644861895581241,-0.014636411889596523,0.0338140264873715,0.028428392202277497,0.001899999999999985,-0.027000000000000024,-0.010323556603848899,-0.014539647702300193,-0.0,0,0.33333333333333337
49,181910230050,1819,2018-10-23,LAC,109,NOP,116,1,1515.1080218537256,1511.3561893536487,1600.405391986832,1604.157224486909,1,False,False,0.4900932400932402,0.2365967365967366,0.2639,0.1206132513758845,0.5716630196936542,0.1641137855579868,0.2336,0.1234546282352117,85.29737013310637,1,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1.0,1.0,1.0,0.5,0.4900932400932402,0.5459016393442623,0.1206132513758845,0.1243517832574875,0.2639,0.2268,0.2365967365967366,0.1508196721311475,0.081569779600414,0.0558083992510221,-0.0724829510387498,-0.08577706446558911,-0.03030000000000002,-0.03710000000000002,0.0028413768593271993,0.003738531881603002,0.0,0,0.33333333333333337
50,181910230051,1819,2018-10-23,SAC,112,DEN,126,1,1411.8590720219129,1408.2303627129857,1584.9931587804174,1588.6218680893444,1,False,False,0.5143020594965675,0.148741418764302,0.2117,0.1197229794444853,0.5113895216400911,0.2471526195899772,0.2639,0.1106038083103277,173.1340867585045,1,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1.0,1.0,1.0,0.5,0.49335264172731996,0.5184536554535135,0.11577488274310771,0.1126497222070863,0.20515,0.26034999999999997,0.1374815921346767,0.23225350840986475,-0.0029125378564763826,0.025101013726193555,0.0984112008256752,0.09477191627518805,0.052200000000000024,0.05519999999999997,-0.009119171134157597,-0.0031251605360214096,0.0,0,0.6666666666666667
52,181910240062,1819,2018-10-24,WAS,122,GSW,144,1,1485.7278865180992,1477.9260470570937,1571.2094872388884,1579.011326699894,1,False,False,0.5113636363636364,0.1954545454545454,0.2043,0.1241825393989207,0.5454022988505747,0.1770114942528735,0.2021,0.1400939985538684,85.48160072078917,1,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.75,0.75,0.75,0.5,0.5081490104772991,0.535415091026957,0.1310902337775835,0.134764980786859,0.2119,0.19715,0.1932479627473806,0.1684444384420074,0.03403866248693832,0.027266080549657845,-0.018443051201671917,-0.024803524305373192,-0.0022000000000000075,-0.014750000000000013,0.015911459154947696,0.003674747009275503,0.0,0,0.4166666666666667
53,181910240061,1819,2018-10-24,MEM,92,SAC,97,1,1393.8317417812084,1389.43376976273,1408.2303627129857,1412.628334731464,1,False,False,0.5035128805620609,0.2060889929742388,0.2044,0.1288330104893827,0.5130385487528345,0.1507936507936507,0.2144,0.1167159061895904,14.398620931777259,1,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,0.25,0.25,0.25,0.5,0.5192839516968675,0.4854651162790697,0.1338502585280854,0.1213408160169877,0.2217,0.2196,0.17945750521261736,0.1302325581395348,0.009525668190773606,-0.03381883541779779,-0.0552953421805881,-0.04922494707308256,0.010000000000000009,-0.0021000000000000185,-0.012117104299792306,-0.012509442511097715,0.0,-2,-0.6166666666666667
54,181910240060,1819,2018-10-24,LAL,131,PHO,113,0,1475.04636026555,1488.4150542547188,1340.8160440052409,1327.4473500160718,0,False,False,0.5203389830508475,0.1999999999999999,0.2077999999999999,0.1308992515022665,0.527810650887574,0.1846153846153846,0.1961,0.1394137285834831,-134.2303162603091,0,0,-1,0.0,0.0,0.0,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5154577883472058,0.5099067599067599,0.1380262249827467,0.1340604822529456,0.2098,0.1932,0.2211652794292509,0.1701631701631701,0.007471667836726481,-0.00555102844044586,-0.015384615384615302,-0.051002109266080814,-0.011699999999999905,-0.016599999999999976,0.00851447708121661,-0.003965742729801103,-0.0,0,0.3333333333333333
55,181910240059,1819,2018-10-24,PHI,108,MIL,123,1,1607.318709813021,1595.0657695721964,1532.2847368282655,1544.5376770690905,1,True,False,0.5544871794871796,0.1623931623931624,0.2243,0.1084579877138791,0.524617067833698,0.1903719912472647,0.2478,0.1230843908189445,-75.03397298475556,0,1,-1,0.5,0.5,0.5,1,1.0,1.0,1.0,0.5,0.5570902016529529,0.5263696410383036,0.1133169199498712,0.12561095567465,0.231,0.22685,0.1483613989047137,0.1861261150035495,-0.029870111653481635,-0.03072056061464923,0.0279788288541023,0.037764716098835804,0.023499999999999993,-0.004150000000000015,0.014626403105065397,0.012294035724778801,-75.03397298475556,2,0.7
51,181910240058,1819,2018-10-24,IND,116,SAS,96,0,1538.219489130255,1562.625771179937,1562.137348469712,1537.73106642003,1,False,False,0.5251116071428572,0.1383928571428571,0.2548,0.117813383600377,0.506145251396648,0.2167597765363128,0.2445,0.0943701466781708,23.91785933945698,1,1,-1,0.5,0.5,0.5,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5335079237174322,0.5011415525114156,0.11567351392215361,0.1009421265141319,0.25229999999999997,0.2477,0.14430050207648915,0.2191780821917808,-0.018966355746209196,-0.0323663712060166,0.07836691939345569,0.07487758011529166,-0.010300000000000031,-0.004599999999999965,-0.023443236922206206,-0.014731387408021712,0.0,2,0.36666666666666664
56,181910240057,1819,2018-10-24,UTA,100,HOU,89,0,1615.3176778392192,1632.0959240950474,1647.3639921136878,1630.5857458578596,1,False,False,0.5593525179856115,0.2194244604316546,0.2276,0.1360482103725347,0.522673031026253,0.1968973747016706,0.1814,0.1224573736165121,32.046314274468614,1,1,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5606420927467302,0.533452807646356,0.1340039650488288,0.1248817407757805,0.2386,0.1691,0.1985731272294887,0.1792114695340501,-0.03667948695935852,-0.027189285100374105,-0.022527085729983992,-0.0193616576954386,-0.04619999999999999,-0.0695,-0.0135908367560226,-0.009122224273048304,0.0,0,0.0
61,181910240056,1819,2018-10-24,CHO,110,CHI,112,1,1517.771147526326,1511.7314527466044,1352.7603254476155,1358.8000202273374,0,False,False,0.5392491467576791,0.2104664391353811,0.2233,0.1229289150187065,0.5209750566893423,0.1462585034013605,0.1768999999999999,0.1341568825181877,-165.0108220787106,0,1,-1,0.5,0.5,0.5,-1,0.0,0.0,0.0,0.5,0.5495337995337995,0.4904921700223713,0.12649859567642363,0.1375479199204884,0.21566666666666665,0.1964999999999999,0.23193473193473188,0.1387024608501118,-0.0182740900683368,-0.05904162951142827,-0.06420793573402059,-0.0932322710846201,-0.04640000000000011,-0.01916666666666675,0.011227967499481198,0.011049324244064768,-0.0,0,-0.5
57,181910240055,1819,2018-10-24,MIN,105,TOR,112,1,1541.2462351642876,1538.045791000923,1657.9089452729438,1661.1093894363084,1,False,False,0.5,0.2401352874859075,0.2356,0.1034172661870503,0.544018058690745,0.1489841986455982,0.2155999999999999,0.1188908399180567,116.66271010865626,1,0,1,0.5,0.5,0.5,1,1.0,1.0,1.0,0.5,0.4968705160397663,0.5344798959730778,0.1019196770126707,0.11871803421088696,0.22825,0.21403333333333333,0.21788459567489998,0.13757036308899726,0.04401805869074504,0.03760937993331148,-0.09115108884030931,-0.08031423258590273,-0.0200000000000001,-0.014216666666666683,0.015473573731006399,0.016798357198216263,0.0,0,0.5
58,181910240054,1819,2018-10-24,NYK,87,MIA,110,1,1407.8318477932055,1400.035532252512,1499.7317712961794,1507.5280868368732,1,False,False,0.5114754098360655,0.146448087431694,0.2112,0.1071531479613888,0.4838012958963283,0.1781857451403888,0.2433,0.1229409539530245,91.89992350297393,1,0,-1,0.25,0.25,0.25,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5106281911777015,0.4841530054644809,0.11316650004941785,0.1236847606438575,0.2084,0.2364,0.14820158079135226,0.1759562841530055,-0.027674113939737233,-0.026475185713220606,0.0317376577086948,0.027754703361653227,0.03209999999999999,0.027999999999999997,0.015787805991635692,0.010518260594439652,0.0,0,0.08333333333333331
59,181910240053,1819,2018-10-24,BRK,102,CLE,86,0,1425.3814171812971,1448.6963277995424,1489.6526713001226,1466.3377606818776,1,False,False,0.5522565320665083,0.171021377672209,0.1613999999999999,0.1516424891292432,0.529243119266055,0.2316513761467889,0.2258,0.1210265902537998,64.27125411882548,1,1,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1,0.0,0.0,0.0,0.5,0.5492265105781144,0.5323325635103927,0.13276997755573636,0.1118770074704969,0.1535,0.2202,0.17805832182555742,0.2424942263279446,-0.023013412800453215,-0.016893947067721737,0.060629998474579894,0.06443590450238718,0.0644000000000001,0.06670000000000001,-0.030615898875443387,-0.02089297008523945,0.0,0,-0.3333333333333333
60,181910240052,1819,2018-10-24,DAL,104,ATL,111,1,1391.823020013347,1386.541724379645,1405.223741547406,1410.5050371811085,1,False,False,0.5038546255506609,0.1475770925110132,0.2202,0.1066406391208473,0.5150334075723831,0.143652561247216,0.1912,0.1374497779657432,13.400721534058903,1,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.4909502262443438,0.5150334075723831,0.1028768096966069,0.1374497779657432,0.1633,0.1912,0.1357466063348416,0.143652561247216,0.011178782021722289,0.024083181328039327,-0.003924531263797187,0.007905954912374419,-0.028999999999999998,0.027900000000000008,0.030809138844895903,0.034572968269136306,0.0,0,-0.3333333333333333
62,181910250063,1819,2018-10-25,CLE,103,DET,110,1,1466.3377606818776,1461.5930223435828,1503.035958935717,1507.7806972740118,1,False,False,0.5154994259471871,0.2365097588978186,0.2357,0.1249822720181534,0.5296703296703297,0.1846153846153846,0.2243,0.0926625643240131,36.69819825383934,1,0,-1,0.0,0.0,0.0,1,1.0,1.0,1.0,0.5,0.5253123814170326,0.5365476862302483,0.11129713524587015,0.10088531779679666,0.215,0.21844999999999998,0.2258497316636851,0.1794826082495382,0.014170903723142558,0.011235304813215663,-0.051894374282434014,-0.046367123414146894,-0.011399999999999993,0.003449999999999981,-0.032319707694140304,-0.01041181744907349,0.0,2,1.2
63,181910250064,1819,2018-10-25,POR,128,ORL,114,0,1591.5876421322953,1599.5067326777007,1373.908554442513,1365.9894638971075,0,False,False,0.49835886214442,0.1881838074398249,0.2371,0.1232172818791946,0.4813979706877114,0.153325817361894,0.2071,0.1152910417952721,-217.67908768978236,0,0,-1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.5,0.5,0.5,0.5,0.49835886214442,0.46675665782007864,0.1232172818791946,0.10863740561354335,0.2371,0.2057,0.1881838074398249,0.15840730911198553,-0.016960891456708593,-0.031602204324341354,-0.03485799007793092,-0.02977649832783938,-0.03,-0.03140000000000001,-0.007926240083922509,-0.014579876265651256,-0.0,2,0.03333333333333338
64,181910250065,1819,2018-10-25,BOS,101,OKC,95,0,1559.23859770671,1569.6087491156295,1546.8830122346228,1536.5128608257032,1,False,False,0.4885974914481186,0.1710376282782212,0.2366,0.132351352324702,0.4832974137931035,0.2316810344827586,0.2753,0.1128460612545138,-12.355585472087114,0,0,-1,0.5,0.5,0.5,-1,0.0,0.0,0.0,0.5,0.5000120290461367,0.4834801762114537,0.1278808002179305,0.1087850339203727,0.23324999999999996,0.2702,0.18096162867938445,0.2411894273127753,-0.005300077655015112,-0.016531852834683003,0.0606434062045374,0.06022779863339084,0.038699999999999984,0.03695000000000004,-0.019505291070188197,-0.019095766297557798,-0.0,0,-0.5
65,181910250066,1819,2018-10-25,DEN,114,LAL,121,1,1588.6218680893444,1580.202702770996,1488.4150542547188,1496.8342195730672,0,False,False,0.5113250283125708,0.2400906002265005,0.2699,0.1080104823287768,0.5318681318681319,0.1956043956043956,0.209,0.1236596333448633,-100.20681383462556,0,1,1,1.0,1.0,1.0,1,0.25,0.25,0.25,0.5,0.5261958997722096,0.5168536783695875,0.1126653927966254,0.13772594653604997,0.2469,0.21394999999999995,0.2129840546697038,0.21220931803200735,0.020543103555561104,-0.009342221402622086,-0.0444862046221049,-0.0007747366376964493,-0.06089999999999998,-0.03295000000000006,0.015649151016086493,0.025060553739424576,-0.0,0,-0.75
72,181910260070,1819,2018-10-26,LAC,133,HOU,113,0,1511.3561893536487,1542.3190863614102,1630.5857458578596,1599.622848850098,1,False,False,0.4976635514018692,0.2394859813084112,0.261,0.1259198399657069,0.5171800947867298,0.1812796208530805,0.1847999999999999,0.1266105608103075,119.2295565042109,1,1,-1,0.5,0.5,0.5,-1,0.25,0.25,0.25,0.5,0.4900932400932402,0.5280629193363044,0.1206132513758845,0.1236695571961463,0.2639,0.17525000000000002,0.2365967365967366,0.18805442211786033,0.019516543384860585,0.03796967924306427,-0.0582063604553307,-0.048542314478876275,-0.0762000000000001,-0.08865,0.0006907208446005897,0.003056305820261812,0.0,0,-0.25
67,181910260072,1819,2018-10-26,BRK,115,NOP,117,1,1448.6963277995424,1447.1969918221128,1604.157224486909,1605.6565604643386,1,False,False,0.5560859188544153,0.1599045346062052,0.1646,0.1522196391010738,0.5700985761226725,0.1829134720700986,0.2308,0.1162018592297477,155.46089668736658,1,0,1,0.5,0.5,0.5,1,1.0,1.0,1.0,0.5,0.5502365177409124,0.5587823295189582,0.13906081474690532,0.1239032057463496,0.15613333333333332,0.23020000000000002,0.1757126737744413,0.15746672884456714,0.014012657268257178,0.008545811778045809,0.023008937463893375,-0.018245944929874164,0.06620000000000001,0.0740666666666667,-0.03601777987132611,-0.015157609000555725,0.0,0,0.5
68,181910260071,1819,2018-10-26,MIL,125,MIN,95,0,1544.5376770690905,1574.3818562770643,1538.045791000923,1508.201611792949,1,False,False,0.5179347826086957,0.1945652173913043,0.2491,0.1215978474593811,0.5022222222222222,0.2311111111111111,0.2552999999999999,0.1070266062836116,-6.49188606816756,0,0,1,1.0,1.0,1.0,-1,0.4,0.4,0.4,0.5,0.51953125,0.5000312800288277,0.1171190501734434,0.1007345078504994,0.2196,0.23435,0.1863839285714285,0.22150264253683535,-0.015712560386473506,-0.019499969971172315,0.03654589371980679,0.03511871396540686,0.006199999999999928,0.014750000000000013,-0.014571241175769495,-0.016384542322944007,-0.0,-2,-0.8
